ID,FD URL,FD ID,Available
35816,https://www.funda.nl/koop/wijchen/huis-42342295-klapstraat-37/,42342295,Verkocht onder voorbehoud
35818,https://www.funda.nl/koop/geleen/huis-42342624-asterstraat-69/,42342624,Verkocht onder voorbehoud
35819,https://www.funda.nl/koop/oss/huis-42349414-oude-kerkstraat-27/,42349414,Verkocht onder voorbehoud
35825,https://www.funda.nl/koop/oosterhout-nb/huis-42337599-sint-josephstraat-39/,42337599,Onder optie
35820,https://www.funda.nl/koop/enschede/huis-42333552-preangerstraat-22/,42333552,Verkocht onder voorbehoud
35822,https://www.funda.nl/koop/zoetermeer/huis-42331252-gaardedreef-43/,42331252,"
     Verkocht onde"
35821,https://www.funda.nl/detail/koop/barneveld/huis-bloemendaallaan-102/42332666/,42332666,Verkocht
35826,https://www.funda.nl/koop/gouda/huis-42324562-beukelaan-25/,42324562,"
     Verkocht onde"
35823,https://www.funda.nl/detail/koop/nijmegen/huis-groesbeekseweg-366/42330115/,42330115,Verkocht onder voorbehoud
35824,https://www.funda.nl/detail/koop/drunen/huis-eindstraat-22/42330766/,42330766,Verkocht onder voorbehoud
35829,https://www.funda.nl/koop/geleen/huis-42310964-azaleastraat-52/,42310964,Verkocht onder voorbehoud
35832,https://www.funda.nl/koop/vlaardingen/appartement-42387007-chopinstraat-36-c/,42387007,Verkocht onder voorbehoud
35830,https://www.funda.nl/koop/deventer/huis-42302393-hoge-hondstraat-41/,42302393,"
     Verkocht onde"
35831,https://www.funda.nl/koop/fijnaart/huis-42390686-molenstraat-85/,42390686,Verkocht onder voorbehoud
35828,https://www.funda.nl/detail/koop/gouda/huis-gouderaksedijk-83/42313043/,42313043,Verkocht
35827,https://www.funda.nl/detail/koop/zevenaar/huis-puccinistraat-3/88787912/,88787912,Onder bod
35835,https://www.funda.nl/koop/bergen-li/huis-42377357-sint-antoniusstraat-4/,42377357,Verkocht onder voorbehoud
35833,https://www.funda.nl/detail/koop/heiloo/huis-zevenhuizerlaan-45/42387816/,42387816,Verkocht onder voorbehoud
35838,https://www.funda.nl/koop/middelburg/huis-42226787-noordweg-329/,42226787,Verkocht onder voorbehoud
35834,https://www.funda.nl/detail/koop/wijchen/huis-veenhof-2231/42386105/,42386105,Onder bod
35836,https://www.funda.nl/koop/vlissingen/huis-42375996-koudekerkseweg-136/,42375996,Onder bod
35837,https://www.funda.nl/koop/bergambacht/huis-42244752-lekdijk-oost-68/,42244752,Verkocht onder voorbehoud
35840,https://www.funda.nl/koop/hoorn-nh/huis-43550952-stijl-54/,43550952,Beschikbaar
35841,https://www.funda.nl/detail/koop/silvolde/huis-heebinkweg-5/42113596/,42113596,Verkocht onder voorbehoud
35839,https://www.funda.nl/detail/koop/roermond/huis-burgemeester-thomas-wackersstraat-38/42143376/,42143376,Verkocht onder voorbehoud
35844,https://www.funda.nl/koop/aarle-rixtel/huis-43425172-lieshoutseweg-2/,43425172,Beschikbaar
35845,https://www.funda.nl/koop/bergentheim/huis-43417148-stationsweg-53/,43417148,Beschikbaar
35842,https://www.funda.nl/detail/koop/alphen-aan-den-rijn/huis-antaresstraat-22/43441195/,43441195,Onder bod
35843,https://www.funda.nl/detail/koop/huizen/huis-deelweg-8/43434856/,43434856,Onder bod
35848,https://www.funda.nl/koop/oostburg/huis-43469501-weststraat-17/,43469501,Beschikbaar
35846,https://www.funda.nl/detail/koop/dalerpeel/huis-dorpsstraat-26/89868670/,89868670,Beschikbaar
35847,https://www.funda.nl/koop/geulle/huis-43481311-hulserstraat-53/,43481311,"
     Beschikbaar"
35851,https://www.funda.nl/koop/lamswaarde/huis-43456099-jacobus-de-waalstraat-33/,43456099,Beschikbaar
35853,https://www.funda.nl/koop/bergen-op-zoom/huis-42235199-de-moerkens-25/,42235199,Beschikbaar
35850,https://www.funda.nl/koop/assen/huis-43452007-zwartwatersweg-31/,43452007,Beschikbaar
35855,https://www.funda.nl/koop/broekhuizen-dr/huis-42209217-broekhuizen-5/,42209217,Beschikbaar
35854,https://www.funda.nl/koop/eijsden/huis-42380020-rijksweg-257/,42380020,"
     Beschikbaar"
35857,https://www.funda.nl/koop/heerde/huis-42092058-schuttersweg-1-1-1/,42092058,Beschikbaar
35858,https://www.funda.nl/koop/haarlem/huis-42911729-amsterdamstraat-13/,42911729,Beschikbaar
35852,https://www.funda.nl/detail/koop/ugchelen/huis-bazemolenweg-22/42337175/,42337175,Beschikbaar
35861,https://www.funda.nl/koop/amsterdam/appartement-43401809-nassaukade-56-3/,43401809,Onder bod
35860,https://www.funda.nl/koop/mijdrecht/appartement-43428200-nobel-82/,43428200,Beschikbaar
35849,https://www.funda.nl/detail/koop/de-bilt/huis-looydijk-36/89821261/,89821261,Beschikbaar
35862,https://www.funda.nl/koop/den-haag/appartement-43409650-van-kijfhoeklaan-27/,43409650,Beschikbaar
35856,https://www.funda.nl/detail/koop/hoofddorp/huis-nieuweweg-34/42260726/,42260726,Beschikbaar
